concept,prefLabel,altLabels
http://opendata.inrae.fr/thesaurusINRAE/c_1456,subtropical soil,tropical soil
http://opendata.inrae.fr/thesaurusINRAE/c_14563,,
http://opendata.inrae.fr/thesaurusINRAE/c_14577,,
http://opendata.inrae.fr/thesaurusINRAE/c_1458,in situ conservation,
http://opendata.inrae.fr/thesaurusINRAE/c_14583,linear regression model,
http://opendata.inrae.fr/thesaurusINRAE/c_14587,hidden Markov chain,hidden Markov model
http://opendata.inrae.fr/thesaurusINRAE/c_14588,,
http://opendata.inrae.fr/thesaurusINRAE/c_1459,metalliferous soil,
http://opendata.inrae.fr/thesaurusINRAE/c_14595,multiple regression,
http://opendata.inrae.fr/thesaurusINRAE/c_14596,object-oriented language,
http://opendata.inrae.fr/thesaurusINRAE/c_14602,scientific computing,
http://opendata.inrae.fr/thesaurusINRAE/c_14609,reinforcement learning,
http://opendata.inrae.fr/thesaurusINRAE/c_14612,bayesian statistics,
http://opendata.inrae.fr/thesaurusINRAE/c_14615,Fortran,
http://opendata.inrae.fr/thesaurusINRAE/c_1462,desiccation,
http://opendata.inrae.fr/thesaurusINRAE/c_14626,climate database,
http://opendata.inrae.fr/thesaurusINRAE/c_14629,PaSim model,Pasture Simulation model
http://opendata.inrae.fr/thesaurusINRAE/c_14631,parabolic equation,
http://opendata.inrae.fr/thesaurusINRAE/c_14635,Lisp,
http://opendata.inrae.fr/thesaurusINRAE/c_1464,chewing,
http://opendata.inrae.fr/thesaurusINRAE/c_14644,,
http://opendata.inrae.fr/thesaurusINRAE/c_14646,decision tree,
http://opendata.inrae.fr/thesaurusINRAE/c_14647,geographic information system database,GIS database
http://opendata.inrae.fr/thesaurusINRAE/c_14649,computational fluid dynamics,CFD
http://opendata.inrae.fr/thesaurusINRAE/c_1465,ex situ conservation,
http://opendata.inrae.fr/thesaurusINRAE/c_14655,panel data,
http://opendata.inrae.fr/thesaurusINRAE/c_14661,online database,
http://opendata.inrae.fr/thesaurusINRAE/c_14663,MATLAB,
http://opendata.inrae.fr/thesaurusINRAE/c_14665,Navier equation,Navier-Stokes equation
http://opendata.inrae.fr/thesaurusINRAE/c_14667,,
http://opendata.inrae.fr/thesaurusINRAE/c_14673,error estimation,
http://opendata.inrae.fr/thesaurusINRAE/c_14675,asymptotic statistics,
http://opendata.inrae.fr/thesaurusINRAE/c_14678,stochastic approximation,
http://opendata.inrae.fr/thesaurusINRAE/c_14680,arborescent plant,
http://opendata.inrae.fr/thesaurusINRAE/c_14683,statistical estimation,
http://opendata.inrae.fr/thesaurusINRAE/c_14694,continental surface model,
http://opendata.inrae.fr/thesaurusINRAE/c_14696,contouring algorithm,
http://opendata.inrae.fr/thesaurusINRAE/c_14705,applied statistics,
http://opendata.inrae.fr/thesaurusINRAE/c_14715,crop environment resource synthesis model,CERES model
http://opendata.inrae.fr/thesaurusINRAE/c_14720,spatial statistics,spatial statistic
http://opendata.inrae.fr/thesaurusINRAE/c_14722,applied mathematics,
http://opendata.inrae.fr/thesaurusINRAE/c_1473,saline water,
http://opendata.inrae.fr/thesaurusINRAE/c_14733,geometric correction algorithm,
http://opendata.inrae.fr/thesaurusINRAE/c_14739,lexical analysis,
http://opendata.inrae.fr/thesaurusINRAE/c_14740,national database,
http://opendata.inrae.fr/thesaurusINRAE/c_14753,soil database,pedological database
http://opendata.inrae.fr/thesaurusINRAE/c_14756,differential diagnosis,differential diagnostic
http://opendata.inrae.fr/thesaurusINRAE/c_14757,scientific literature,science documentation;scientific documentation
http://opendata.inrae.fr/thesaurusINRAE/c_14758,heterogenous variance,
http://opendata.inrae.fr/thesaurusINRAE/c_1476,bioprocess control,
http://opendata.inrae.fr/thesaurusINRAE/c_14769,advection-diffusion equation,
http://opendata.inrae.fr/thesaurusINRAE/c_14778,R software,R
http://opendata.inrae.fr/thesaurusINRAE/c_14784,Gaussian random field,
http://opendata.inrae.fr/thesaurusINRAE/c_1479,vegetarian diet,
http://opendata.inrae.fr/thesaurusINRAE/c_14792,intranet,
http://opendata.inrae.fr/thesaurusINRAE/c_14795,,
http://opendata.inrae.fr/thesaurusINRAE/c_14799,nonparametric statistics,
http://opendata.inrae.fr/thesaurusINRAE/c_14802,Turbo Pascal,
http://opendata.inrae.fr/thesaurusINRAE/c_14813,analytics software,
http://opendata.inrae.fr/thesaurusINRAE/c_14818,landscape modelling,
http://opendata.inrae.fr/thesaurusINRAE/c_14826,,
http://opendata.inrae.fr/thesaurusINRAE/c_14830,Laplace's equation,
http://opendata.inrae.fr/thesaurusINRAE/c_14835,integro-differential equation,
http://opendata.inrae.fr/thesaurusINRAE/c_14838,dynamic programming,
http://opendata.inrae.fr/thesaurusINRAE/c_14841,Navier-Stokes equation,
http://opendata.inrae.fr/thesaurusINRAE/c_14847,Hough transform,
http://opendata.inrae.fr/thesaurusINRAE/c_14854,crop model,
http://opendata.inrae.fr/thesaurusINRAE/c_14869,Approximate Bayesian Computation,ABC
http://opendata.inrae.fr/thesaurusINRAE/c_14874,calculus of variations,
http://opendata.inrae.fr/thesaurusINRAE/c_14876,hidden semi-Markov chain,
http://opendata.inrae.fr/thesaurusINRAE/c_14877,hyperspectral data,
http://opendata.inrae.fr/thesaurusINRAE/c_14892,time scale,
http://opendata.inrae.fr/thesaurusINRAE/c_14903,human vision,
http://opendata.inrae.fr/thesaurusINRAE/c_14905,mathematical equation,
http://opendata.inrae.fr/thesaurusINRAE/c_14908,,
http://opendata.inrae.fr/thesaurusINRAE/c_14917,3D digitization,
http://opendata.inrae.fr/thesaurusINRAE/c_14919,electronic document,
http://opendata.inrae.fr/thesaurusINRAE/c_14926,environmental correlation,
http://opendata.inrae.fr/thesaurusINRAE/c_14932,power law,
http://opendata.inrae.fr/thesaurusINRAE/c_14938,L system,
http://opendata.inrae.fr/thesaurusINRAE/c_14944,mobile application,mobile app
http://opendata.inrae.fr/thesaurusINRAE/c_14945,annual time step,
http://opendata.inrae.fr/thesaurusINRAE/c_14949,probability theory,probability calculus
http://opendata.inrae.fr/thesaurusINRAE/c_14951,numerical computation,
http://opendata.inrae.fr/thesaurusINRAE/c_14956,object-oriented programming,
http://opendata.inrae.fr/thesaurusINRAE/c_14959,genetic correlation,
http://opendata.inrae.fr/thesaurusINRAE/c_14967,hourly time step,
http://opendata.inrae.fr/thesaurusINRAE/c_14969,SQL,
http://opendata.inrae.fr/thesaurusINRAE/c_1497,actual evapotranspiration,
http://opendata.inrae.fr/thesaurusINRAE/c_14973,,
http://opendata.inrae.fr/thesaurusINRAE/c_14977,multiple linear regression,
http://opendata.inrae.fr/thesaurusINRAE/c_14979,automatic calculation,
http://opendata.inrae.fr/thesaurusINRAE/c_14982,smartphone,
http://opendata.inrae.fr/thesaurusINRAE/c_14986,analogue computing,analog computing
http://opendata.inrae.fr/thesaurusINRAE/c_14989,Gini coefficient,
http://opendata.inrae.fr/thesaurusINRAE/c_1499,Comté cheese,
http://opendata.inrae.fr/thesaurusINRAE/c_14995,,
http://opendata.inrae.fr/thesaurusINRAE/c_14996,calibration data,
http://opendata.inrae.fr/thesaurusINRAE/c_14998,logistic regression,logit model
http://opendata.inrae.fr/thesaurusINRAE/c_15001,active learning,
http://opendata.inrae.fr/thesaurusINRAE/c_1501,fruits and vegetables,
http://opendata.inrae.fr/thesaurusINRAE/c_15021,Gaussian distribution,
http://opendata.inrae.fr/thesaurusINRAE/c_15024,,
http://opendata.inrae.fr/thesaurusINRAE/c_15025,nonlinear equation,non-linear equation
http://opendata.inrae.fr/thesaurusINRAE/c_1503,detection of oestrus,oestrus detection
http://opendata.inrae.fr/thesaurusINRAE/c_15038,linear regression,
http://opendata.inrae.fr/thesaurusINRAE/c_15042,historical data,
http://opendata.inrae.fr/thesaurusINRAE/c_15047,,
http://opendata.inrae.fr/thesaurusINRAE/c_15061,monthly time step,
http://opendata.inrae.fr/thesaurusINRAE/c_15063,FARMSIM model,
http://opendata.inrae.fr/thesaurusINRAE/c_15079,termino-ontological resource,
http://opendata.inrae.fr/thesaurusINRAE/c_15081,spatio temporal data,
http://opendata.inrae.fr/thesaurusINRAE/c_15084,linear equation,
http://opendata.inrae.fr/thesaurusINRAE/c_15087,binary data,
http://opendata.inrae.fr/thesaurusINRAE/c_15088,,
http://opendata.inrae.fr/thesaurusINRAE/c_15097,3D image analysis,three-dimensional image analysis
http://opendata.inrae.fr/thesaurusINRAE/c_15107,crop simulation model,
http://opendata.inrae.fr/thesaurusINRAE/c_15116,random regression model,
http://opendata.inrae.fr/thesaurusINRAE/c_15117,,
http://opendata.inrae.fr/thesaurusINRAE/c_15122,linear discriminant analysis,LDA
http://opendata.inrae.fr/thesaurusINRAE/c_15125,virtual fruit model,
http://opendata.inrae.fr/thesaurusINRAE/c_15132,optical data,
http://opendata.inrae.fr/thesaurusINRAE/c_15136,epidemiological data,
http://opendata.inrae.fr/thesaurusINRAE/c_15139,,
http://opendata.inrae.fr/thesaurusINRAE/c_1514,acid soil,
http://opendata.inrae.fr/thesaurusINRAE/c_15143,factorial kriging analysis,FKA
http://opendata.inrae.fr/thesaurusINRAE/c_15149,two dimensional analysis,
http://opendata.inrae.fr/thesaurusINRAE/c_15152,digital terrain model,DTM;digital elevation model
http://opendata.inrae.fr/thesaurusINRAE/c_15154,statistical regression,
http://opendata.inrae.fr/thesaurusINRAE/c_15158,,
http://opendata.inrae.fr/thesaurusINRAE/c_15165,quantile regression,
http://opendata.inrae.fr/thesaurusINRAE/c_15168,PHP,
http://opendata.inrae.fr/thesaurusINRAE/c_15174,multiple factor analysis,MFA
http://opendata.inrae.fr/thesaurusINRAE/c_15177,multivariate statistics,
http://opendata.inrae.fr/thesaurusINRAE/c_15190,non-Gaussian statistics,
http://opendata.inrae.fr/thesaurusINRAE/c_15197,integrated software,
http://opendata.inrae.fr/thesaurusINRAE/c_15202,,
http://opendata.inrae.fr/thesaurusINRAE/c_15215,mathematical statistics,
http://opendata.inrae.fr/thesaurusINRAE/c_15219,digital elevation model,
http://opendata.inrae.fr/thesaurusINRAE/c_15225,linear mixed model,
http://opendata.inrae.fr/thesaurusINRAE/c_15237,spatial simulation,
http://opendata.inrae.fr/thesaurusINRAE/c_15240,crop-yield model,crop yield model;performance model
http://opendata.inrae.fr/thesaurusINRAE/c_15245,feature extraction,pattern extraction
http://opendata.inrae.fr/thesaurusINRAE/c_15250,object-oriented database,
http://opendata.inrae.fr/thesaurusINRAE/c_1526,fresh fruit,
http://opendata.inrae.fr/thesaurusINRAE/c_15277,generalized linear model,
http://opendata.inrae.fr/thesaurusINRAE/c_15287,error of estimate,
http://opendata.inrae.fr/thesaurusINRAE/c_15288,correlation coefficient,
http://opendata.inrae.fr/thesaurusINRAE/c_1529,agronomic innovation,
http://opendata.inrae.fr/thesaurusINRAE/c_15291,fast fourier transform,
http://opendata.inrae.fr/thesaurusINRAE/c_15294,STICS model,
http://opendata.inrae.fr/thesaurusINRAE/c_15295,functional linear model,FLM
http://opendata.inrae.fr/thesaurusINRAE/c_15302,classification algorithms,
http://opendata.inrae.fr/thesaurusINRAE/c_15305,functional modelling,
http://opendata.inrae.fr/thesaurusINRAE/c_15311,,
http://opendata.inrae.fr/thesaurusINRAE/c_15320,behavior model,behavior pattern;behaviour pattern
http://opendata.inrae.fr/thesaurusINRAE/c_15325,airborne data,
http://opendata.inrae.fr/thesaurusINRAE/c_15338,ordinary differential equation,
http://opendata.inrae.fr/thesaurusINRAE/c_15349,C++,
http://opendata.inrae.fr/thesaurusINRAE/c_15354,website,
http://opendata.inrae.fr/thesaurusINRAE/c_15366,DSSAT model,
http://opendata.inrae.fr/thesaurusINRAE/c_15369,drawing,pictorial drawing
http://opendata.inrae.fr/thesaurusINRAE/c_15372,mean squared error,
http://opendata.inrae.fr/thesaurusINRAE/c_15377,asymptotic approximation,
http://opendata.inrae.fr/thesaurusINRAE/c_15380,forecasting software,
http://opendata.inrae.fr/thesaurusINRAE/c_15384,predictive equation,
http://opendata.inrae.fr/thesaurusINRAE/c_15386,expectation-maximization algorithm,
http://opendata.inrae.fr/thesaurusINRAE/c_1539,predactory insect,
http://opendata.inrae.fr/thesaurusINRAE/c_15393,simulation software,
http://opendata.inrae.fr/thesaurusINRAE/c_15397,,
http://opendata.inrae.fr/thesaurusINRAE/c_15401,growth simulation,
http://opendata.inrae.fr/thesaurusINRAE/c_15421,hierarchical agglomerative clustering,HAC
http://opendata.inrae.fr/thesaurusINRAE/c_1544,entomophagia,
http://opendata.inrae.fr/thesaurusINRAE/c_15442,3D reconstruction,
http://opendata.inrae.fr/thesaurusINRAE/c_1545,,
http://opendata.inrae.fr/thesaurusINRAE/c_15453,Bayes estimator,
http://opendata.inrae.fr/thesaurusINRAE/c_15465,spatial correlation,
http://opendata.inrae.fr/thesaurusINRAE/c_15472,reaction equation,chemical equation
http://opendata.inrae.fr/thesaurusINRAE/c_15474,unified modelling language,
http://opendata.inrae.fr/thesaurusINRAE/c_15478,relational database,
http://opendata.inrae.fr/thesaurusINRAE/c_15480,graphic design software,
http://opendata.inrae.fr/thesaurusINRAE/c_15482,Bayesian,
http://opendata.inrae.fr/thesaurusINRAE/c_15483,Markov random field,
http://opendata.inrae.fr/thesaurusINRAE/c_1549,pulsed light,pulsating light
http://opendata.inrae.fr/thesaurusINRAE/c_15493,genetic covariance,
http://opendata.inrae.fr/thesaurusINRAE/c_15494,regression equation,regression formula
http://opendata.inrae.fr/thesaurusINRAE/c_15495,discret cosinus transform,
http://opendata.inrae.fr/thesaurusINRAE/c_15498,proteomics database,
http://opendata.inrae.fr/thesaurusINRAE/c_15501,C programming language,C language
http://opendata.inrae.fr/thesaurusINRAE/c_15506,multiple regression analysis,
http://opendata.inrae.fr/thesaurusINRAE/c_1551,diffuse erosion,interrill erosion
http://opendata.inrae.fr/thesaurusINRAE/c_15511,tridimensional data,
http://opendata.inrae.fr/thesaurusINRAE/c_15513,,
http://opendata.inrae.fr/thesaurusINRAE/c_15521,clinical data,clinical datum
http://opendata.inrae.fr/thesaurusINRAE/c_15532,spatiotemporal database,
http://opendata.inrae.fr/thesaurusINRAE/c_15534,distributed artificial intelligence,
http://opendata.inrae.fr/thesaurusINRAE/c_15539,Fourier transform,
http://opendata.inrae.fr/thesaurusINRAE/c_15553,longitudinal data,
http://opendata.inrae.fr/thesaurusINRAE/c_15559,,
http://opendata.inrae.fr/thesaurusINRAE/c_15563,partial least squares regression,PLS regression
http://opendata.inrae.fr/thesaurusINRAE/c_15567,barcode,bar code
http://opendata.inrae.fr/thesaurusINRAE/c_15578,Hamilton–Jacobi equation,
http://opendata.inrae.fr/thesaurusINRAE/c_15588,multispectral data,
http://opendata.inrae.fr/thesaurusINRAE/c_15595,,
http://opendata.inrae.fr/thesaurusINRAE/c_15602,multiple correspondence analysis,MCA
http://opendata.inrae.fr/thesaurusINRAE/c_1561,foliar nitrogen fertilization,foliar application of nitrogen;foliar nitrogen application;foliar nitrogen fertilisation
http://opendata.inrae.fr/thesaurusINRAE/c_15616,3D visualisation,3D visualization
http://opendata.inrae.fr/thesaurusINRAE/c_15619,non-linear regression,
http://opendata.inrae.fr/thesaurusINRAE/c_15626,histogram,
http://opendata.inrae.fr/thesaurusINRAE/c_156316ce,coated seed,pelleted seed
http://opendata.inrae.fr/thesaurusINRAE/c_15632,nonparametric regression,
http://opendata.inrae.fr/thesaurusINRAE/c_15642,,
http://opendata.inrae.fr/thesaurusINRAE/c_15646,total oxygen demand,TOD
http://opendata.inrae.fr/thesaurusINRAE/c_15656,inorganic carbon,
http://opendata.inrae.fr/thesaurusINRAE/c_15657,mineral micropollutant,
http://opendata.inrae.fr/thesaurusINRAE/c_15672,hydrogen sulphide,
http://opendata.inrae.fr/thesaurusINRAE/c_15695,chemical reduction,
http://opendata.inrae.fr/thesaurusINRAE/c_15701,polar organic chemical integrative sampler,POCIS
http://opendata.inrae.fr/thesaurusINRAE/c_15705,Kjeldahl method,Kjeldahl digestion
http://opendata.inrae.fr/thesaurusINRAE/c_1571,Gaeumannomyces graminis,
http://opendata.inrae.fr/thesaurusINRAE/c_15712,gas hydrate,clathrate;clathrate hydrate
http://opendata.inrae.fr/thesaurusINRAE/c_15718,benzene derivative,
http://opendata.inrae.fr/thesaurusINRAE/c_15720,organic function,
http://opendata.inrae.fr/thesaurusINRAE/c_15726,platinum electrode,
http://opendata.inrae.fr/thesaurusINRAE/c_15735,polyethylene glycol,PEG
http://opendata.inrae.fr/thesaurusINRAE/c_15736,anaerobic ammonium oxidation,
http://opendata.inrae.fr/thesaurusINRAE/c_15748,gas flow,flow of gas
http://opendata.inrae.fr/thesaurusINRAE/c_15760,inorganic nitrogen,
http://opendata.inrae.fr/thesaurusINRAE/c_15769,acid–base reaction,neutralization
http://opendata.inrae.fr/thesaurusINRAE/c_15779,total nitrogen,
http://opendata.inrae.fr/thesaurusINRAE/c_1578,ignition,ignition system
http://opendata.inrae.fr/thesaurusINRAE/c_1579,sustainable livestock system,
http://opendata.inrae.fr/thesaurusINRAE/c_15795,bioelectrochemistry,
http://opendata.inrae.fr/thesaurusINRAE/c_15796,aqueous solution,
http://opendata.inrae.fr/thesaurusINRAE/c_15809,liquid chromatography coupled to tandem mass spectrometry,LC-MS/MS
http://opendata.inrae.fr/thesaurusINRAE/c_15813,orthophosphate,
http://opendata.inrae.fr/thesaurusINRAE/c_15817,chlorinated solvent,
http://opendata.inrae.fr/thesaurusINRAE/c_15837,spectroradiometer,
http://opendata.inrae.fr/thesaurusINRAE/c_15843,dynamic mechanical analysis,
http://opendata.inrae.fr/thesaurusINRAE/c_15844,spatial data,
http://opendata.inrae.fr/thesaurusINRAE/c_15851,visual counting,
http://opendata.inrae.fr/thesaurusINRAE/c_15852,dry weight,
http://opendata.inrae.fr/thesaurusINRAE/c_15854,phenotypic marker,
http://opendata.inrae.fr/thesaurusINRAE/c_15863,atomic force microscope,AFM;scanning force microscope
http://opendata.inrae.fr/thesaurusINRAE/c_15870,scent detection,olfactive detection;olfactory sensing;scent tracing
http://opendata.inrae.fr/thesaurusINRAE/c_15871,proton nuclear magnetic resistance spectroscopy,hydrogen-1 NMR;proton nuclear magnetic resonance
http://opendata.inrae.fr/thesaurusINRAE/c_15872,physiologicla marker,
http://opendata.inrae.fr/thesaurusINRAE/c_15882,permeameter,
http://opendata.inrae.fr/thesaurusINRAE/c_15884,somatic cell count,
http://opendata.inrae.fr/thesaurusINRAE/c_15887,settling velocity,fall velocity;settling rate;terminal fall velocity
http://opendata.inrae.fr/thesaurusINRAE/c_15888,cryo-transmission electron microscopy,cryo-EM;cryo-TEM;cryo-electron microscopy;cryoEM;cryoTEM;cryogenic electron microscopy;transmission electron cryomicroscopy
http://opendata.inrae.fr/thesaurusINRAE/c_15889,long time test,long term test
http://opendata.inrae.fr/thesaurusINRAE/c_15898,particle filter,
http://opendata.inrae.fr/thesaurusINRAE/c_15912,tandem mass spectrometry,
http://opendata.inrae.fr/thesaurusINRAE/c_15919,leaf length,
http://opendata.inrae.fr/thesaurusINRAE/c_15930,confocal microscopy,
http://opendata.inrae.fr/thesaurusINRAE/c_15931,DNA chip,DNA-microarray;microarray
http://opendata.inrae.fr/thesaurusINRAE/c_15938,efficiency test,
http://opendata.inrae.fr/thesaurusINRAE/c_15942,fingerprint method,
http://opendata.inrae.fr/thesaurusINRAE/c_15944,fluorescence spectrometry,
http://opendata.inrae.fr/thesaurusINRAE/c_15946,,
http://opendata.inrae.fr/thesaurusINRAE/c_15947,PCR marker,
http://opendata.inrae.fr/thesaurusINRAE/c_15949,incubation temperature,
http://opendata.inrae.fr/thesaurusINRAE/c_15952,predictive cartography,
http://opendata.inrae.fr/thesaurusINRAE/c_15954,secondary-ion mass spectrometry,SIMS
http://opendata.inrae.fr/thesaurusINRAE/c_15962,atomic absorption spectroscopy,
http://opendata.inrae.fr/thesaurusINRAE/c_15965,scintillation counter,
http://opendata.inrae.fr/thesaurusINRAE/c_15967,cell marker,
http://opendata.inrae.fr/thesaurusINRAE/c_15969,SPF chicken,specific-pathogen-free chicken
http://opendata.inrae.fr/thesaurusINRAE/c_15971,inquiry method,survey method
http://opendata.inrae.fr/thesaurusINRAE/c_15975,high-resolution multispectral imaging,
http://opendata.inrae.fr/thesaurusINRAE/c_1598,mechanized planting,mechanised planting
http://opendata.inrae.fr/thesaurusINRAE/c_15980,detergent,
http://opendata.inrae.fr/thesaurusINRAE/c_15985,chimical marker,
http://opendata.inrae.fr/thesaurusINRAE/c_15987,nitrogen nutrition index,NNI
http://opendata.inrae.fr/thesaurusINRAE/c_15989,isotope analysis,isotopic analysis
http://opendata.inrae.fr/thesaurusINRAE/c_15997,supercritical CO2 extraction,supercritical fluid extraction;supercritical fluid fractionation
http://opendata.inrae.fr/thesaurusINRAE/c_160,soil chemico-physical property,soil physical property;soil physicochemical property
http://opendata.inrae.fr/thesaurusINRAE/c_1600,bare root plant,bare rooted plant;bare-rooted plant
http://opendata.inrae.fr/thesaurusINRAE/c_16011,polyclonal antibody,
http://opendata.inrae.fr/thesaurusINRAE/c_16017,spatial modelling,
http://opendata.inrae.fr/thesaurusINRAE/c_16031,geographic information,
http://opendata.inrae.fr/thesaurusINRAE/c_16032,photobioreactor,
http://opendata.inrae.fr/thesaurusINRAE/c_16042,agri-environmental indicator,
http://opendata.inrae.fr/thesaurusINRAE/c_16051,quantitative proteomics,
http://opendata.inrae.fr/thesaurusINRAE/c_16070,swimming speed,swimming performance
http://opendata.inrae.fr/thesaurusINRAE/c_16075,two dimensional chromatography,
http://opendata.inrae.fr/thesaurusINRAE/c_16078,spatiotemporal modelling,spatio-temporal modelling
http://opendata.inrae.fr/thesaurusINRAE/c_16082,smart sensor,smart transducer
http://opendata.inrae.fr/thesaurusINRAE/c_16085,mitochondrial marker,
http://opendata.inrae.fr/thesaurusINRAE/c_16087,environmental performance,
http://opendata.inrae.fr/thesaurusINRAE/c_16091,variety collection,varietal collection
http://opendata.inrae.fr/thesaurusINRAE/c_16093,strain collection,
http://opendata.inrae.fr/thesaurusINRAE/c_16094,room calorimeter,
http://opendata.inrae.fr/thesaurusINRAE/c_16095,atomic force microscopy,
http://opendata.inrae.fr/thesaurusINRAE/c_16100,species description,
http://opendata.inrae.fr/thesaurusINRAE/c_16105,amplified fragment length polymorphism marker,
http://opendata.inrae.fr/thesaurusINRAE/c_16109,reference collection,core collection
http://opendata.inrae.fr/thesaurusINRAE/c_16114,fluorescence microscopy,fluorescent microscopy
http://opendata.inrae.fr/thesaurusINRAE/c_1612,radiant heater,radiant
http://opendata.inrae.fr/thesaurusINRAE/c_16121,body mass index,BMI
http://opendata.inrae.fr/thesaurusINRAE/c_16123,collection method,
http://opendata.inrae.fr/thesaurusINRAE/c_16132,haematocrit,hematocrit
http://opendata.inrae.fr/thesaurusINRAE/c_16134,correlative imaging,
http://opendata.inrae.fr/thesaurusINRAE/c_16137,copper content,
http://opendata.inrae.fr/thesaurusINRAE/c_16138,test-validation,
http://opendata.inrae.fr/thesaurusINRAE/c_16146,SPF eggs,specific-pathogen-free egg
http://opendata.inrae.fr/thesaurusINRAE/c_16147,sampling method,
http://opendata.inrae.fr/thesaurusINRAE/c_16152,ultraviolet–visible spectroscopy,
http://opendata.inrae.fr/thesaurusINRAE/c_16153,green area index,
http://opendata.inrae.fr/thesaurusINRAE/c_16155,relaxation rate,
http://opendata.inrae.fr/thesaurusINRAE/c_16156,counting method,
http://opendata.inrae.fr/thesaurusINRAE/c_16158,phase contrast microscopy,
http://opendata.inrae.fr/thesaurusINRAE/c_16164,reliability of results,
http://opendata.inrae.fr/thesaurusINRAE/c_16169,cooling rate,
http://opendata.inrae.fr/thesaurusINRAE/c_16180,botanical description,
http://opendata.inrae.fr/thesaurusINRAE/c_16185,reaction rate,
http://opendata.inrae.fr/thesaurusINRAE/c_16193,equipment performance,
http://opendata.inrae.fr/thesaurusINRAE/c_16197,bacterial collection,
http://opendata.inrae.fr/thesaurusINRAE/c_1620,force feeding,
http://opendata.inrae.fr/thesaurusINRAE/c_16201,entropy index,
http://opendata.inrae.fr/thesaurusINRAE/c_16202,measurement method,
http://opendata.inrae.fr/thesaurusINRAE/c_16210,satellite observation,
http://opendata.inrae.fr/thesaurusINRAE/c_16217,ultracentrifugation,
http://opendata.inrae.fr/thesaurusINRAE/c_16229,biogeochemical observatory,
http://opendata.inrae.fr/thesaurusINRAE/c_16230,georeferencing,
http://opendata.inrae.fr/thesaurusINRAE/c_16233,X-ray radiography,
http://opendata.inrae.fr/thesaurusINRAE/c_1624,traditional farming,
http://opendata.inrae.fr/thesaurusINRAE/c_16244,,
http://opendata.inrae.fr/thesaurusINRAE/c_16246,cleaning disinfection,disinfection cleaning;sanitation
http://opendata.inrae.fr/thesaurusINRAE/c_16251,nuclear marker,
http://opendata.inrae.fr/thesaurusINRAE/c_16255,calibration method,
http://opendata.inrae.fr/thesaurusINRAE/c_16261,enzymatic cleaning,
http://opendata.inrae.fr/thesaurusINRAE/c_16276,root depth,
http://opendata.inrae.fr/thesaurusINRAE/c_16286,valuation method,
http://opendata.inrae.fr/thesaurusINRAE/c_16300,infrared thermometry,
http://opendata.inrae.fr/thesaurusINRAE/c_16302,trophic level,
http://opendata.inrae.fr/thesaurusINRAE/c_16304,study method,
http://opendata.inrae.fr/thesaurusINRAE/c_16314,fresh weight,
http://opendata.inrae.fr/thesaurusINRAE/c_16319,thermal method,
http://opendata.inrae.fr/thesaurusINRAE/c_16323,leaf analysis,leaf tissue analysis
http://opendata.inrae.fr/thesaurusINRAE/c_16334,stem diameter,
http://opendata.inrae.fr/thesaurusINRAE/c_16337,low birth weight,
http://opendata.inrae.fr/thesaurusINRAE/c_16343,kernel weight,
http://opendata.inrae.fr/thesaurusINRAE/c_16345,cleaning-in-place,CIP;NEP
http://opendata.inrae.fr/thesaurusINRAE/c_16350,morphological marker,
http://opendata.inrae.fr/thesaurusINRAE/c_16351,thermogravimetric analysis,TGA
http://opendata.inrae.fr/thesaurusINRAE/c_16354,multilocus sequence analysis,MLSA
http://opendata.inrae.fr/thesaurusINRAE/c_16355,experimental method,
http://opendata.inrae.fr/thesaurusINRAE/c_16363,surface cleaning,
http://opendata.inrae.fr/thesaurusINRAE/c_16364,thermomechanical analysis,TMA
http://opendata.inrae.fr/thesaurusINRAE/c_16366,neutral marker,
http://opendata.inrae.fr/thesaurusINRAE/c_16369,alternative method,
http://opendata.inrae.fr/thesaurusINRAE/c_16373,chemical cleaning,
http://opendata.inrae.fr/thesaurusINRAE/c_16374,experimental site,
http://opendata.inrae.fr/thesaurusINRAE/c_16378,transrectal echography,transrectal sonography
http://opendata.inrae.fr/thesaurusINRAE/c_16379,protein analysis,
http://opendata.inrae.fr/thesaurusINRAE/c_16380,conformational analysis,
http://opendata.inrae.fr/thesaurusINRAE/c_16381,scenario,
http://opendata.inrae.fr/thesaurusINRAE/c_16391,test comparison,
http://opendata.inrae.fr/thesaurusINRAE/c_16392,insecticide efficacy,
http://opendata.inrae.fr/thesaurusINRAE/c_16394,specific marker,
http://opendata.inrae.fr/thesaurusINRAE/c_16395,,
http://opendata.inrae.fr/thesaurusINRAE/c_16396,topographic map,
http://opendata.inrae.fr/thesaurusINRAE/c_16403,abundance index,
http://opendata.inrae.fr/thesaurusINRAE/c_16409,electric sounding,electrical sounding
http://opendata.inrae.fr/thesaurusINRAE/c_1641,energy crop,energy plantation
http://opendata.inrae.fr/thesaurusINRAE/c_16418,potential biodiversity indicator,
http://opendata.inrae.fr/thesaurusINRAE/c_16419,micro-wave radiometry,
http://opendata.inrae.fr/thesaurusINRAE/c_16423,isotopic 15N labelling,
http://opendata.inrae.fr/thesaurusINRAE/c_16424,CRISPR-Cas9,
http://opendata.inrae.fr/thesaurusINRAE/c_16425,echocardiography,ultrasound cardiography
http://opendata.inrae.fr/thesaurusINRAE/c_16431,chemometric method,
